Timestamp,BMS_Voltage,BMS_Current,BMS_SoC,BMS_PackFaultStatus,BMS_batt_temp_1,BMS_batt_temp_2,MPPT1_ID,MPPT1_InputVoltage,MPPT1_InputCurrent,MPPT1_OutputVoltage,MPPT1_OutputCurrent,MPPT1_FetTemp,MPPT1_ControllerTemp,MPPT1_MaxOutputVoltageSetting,MPPT1_MaxInputCurrentSetting,MPPT1_CANRxErrorCounter,MPPT1_CANTxErrorCounter,MPPT1_CANTxOverflow,MPPT1_ErrorFlags,MPPT1_LimitFlags,MPPT1_Mode,MPPT2_ID,MPPT2_InputVoltage,MPPT2_InputCurrent,MPPT2_OutputVoltage,MPPT2_OutputCurrent,MPPT2_FetTemp,MPPT2_ControllerTemp,MPPT2_MaxOutputVoltageSetting,MPPT2_MaxInputCurrentSetting,MPPT2_CANRxErrorCounter,MPPT2_CANTxErrorCounter,MPPT2_CANTxOverflow,MPPT2_ErrorFlags,MPPT2_LimitFlags,MPPT2_Mode,MPPT3_ID,MPPT3_InputVoltage,MPPT3_InputCurrent,MPPT3_OutputVoltage,MPPT3_OutputCurrent,MPPT3_FetTemp,MPPT3_ControllerTemp,MPPT3_MaxOutputVoltageSetting,MPPT3_MaxInputCurrentSetting,MPPT3_CANRxErrorCounter,MPPT3_CANTxErrorCounter,MPPT3_CANTxOverflow,MPPT3_ErrorFlags,MPPT3_LimitFlags,MPPT3_Mode,MPPT4_ID,MPPT4_InputVoltage,MPPT4_InputCurrent,MPPT4_OutputVoltage,MPPT4_OutputCurrent,MPPT4_FetTemp,MPPT4_ControllerTemp,MPPT4_MaxOutputVoltageSetting,MPPT4_MaxInputCurrentSetting,MPPT4_CANRxErrorCounter,MPPT4_CANTxErrorCounter,MPPT4_CANTxOverflow,MPPT4_ErrorFlags,MPPT4_LimitFlags,MPPT4_Mode,Velocity
2025-03-08 14:21:09.915,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:11.215,99.96000000000001,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:12.515,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:13.814,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:15.114,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:16.414,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:17.714,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:19.013,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:20.313,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:21.613,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:22.912,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:24.212,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:25.512,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:26.812,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:28.111,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:29.411,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:30.711,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:32.010,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:33.310,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:34.610,99.94,-0.27,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023882894311100245
2025-03-08 14:21:35.909,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.862695038318634
2025-03-08 14:21:37.209,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7247472405433655
2025-03-08 14:21:38.509,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1401440054178238
2025-03-08 14:21:39.809,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15915371477603912
2025-03-08 14:21:41.108,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:42.408,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1423734426498413
2025-03-08 14:21:43.708,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11519081890583038
2025-03-08 14:21:45.007,99.95,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08847706764936447
2025-03-08 14:21:46.307,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7016426920890808
2025-03-08 14:21:47.607,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.536598801612854
2025-03-08 14:21:48.907,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8276530504226685
2025-03-08 14:21:50.206,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:51.506,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26049408316612244
2025-03-08 14:21:52.805,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:21:54.105,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438351035118103
2025-03-08 14:21:55.405,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859035074710846
2025-03-08 14:21:56.705,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7262092232704163
2025-03-08 14:21:58.004,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4126248061656952
2025-03-08 14:21:59.304,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09955824911594391
2025-03-08 14:22:00.604,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:01.904,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07694526016712189
2025-03-08 14:22:03.203,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:04.503,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15777717530727386
2025-03-08 14:22:05.803,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1335777044296265
2025-03-08 14:22:07.102,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2297923564910889
2025-03-08 14:22:08.331,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9105066061019897
2025-03-08 14:22:09.602,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9118392467498779
2025-03-08 14:22:10.902,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612261116504669
2025-03-08 14:22:12.201,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:13.501,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1801510751247406
2025-03-08 14:22:14.801,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5428014397621155
2025-03-08 14:22:16.100,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8150761723518372
2025-03-08 14:22:17.332,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42257067561149597
2025-03-08 14:22:18.600,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12627018988132477
2025-03-08 14:22:19.899,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:21.199,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0501103550195694
2025-03-08 14:22:22.499,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.223660945892334
2025-03-08 14:22:23.799,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9499384164810181
2025-03-08 14:22:25.098,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9805583953857422
2025-03-08 14:22:26.334,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1575240194797516
2025-03-08 14:22:27.598,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6627725958824158
2025-03-08 14:22:28.898,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6916219592094421
2025-03-08 14:22:30.197,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5437489151954651
2025-03-08 14:22:31.497,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:32.796,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060094576328992844
2025-03-08 14:22:34.096,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6753168106079102
2025-03-08 14:22:35.335,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:36.596,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8902409076690674
2025-03-08 14:22:37.895,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.652704656124115
2025-03-08 14:22:39.195,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36745360493659973
2025-03-08 14:22:40.495,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:41.795,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:43.094,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04249011352658272
2025-03-08 14:22:44.336,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05381106212735176
2025-03-08 14:22:45.594,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5134496688842773
2025-03-08 14:22:46.893,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1545848846435547
2025-03-08 14:22:48.193,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.646891474723816
2025-03-08 14:22:49.493,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5776835680007935
2025-03-08 14:22:50.792,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:52.092,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5182628631591797
2025-03-08 14:22:53.338,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171023428440094
2025-03-08 14:22:54.592,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2706208825111389
2025-03-08 14:22:55.891,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:57.191,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:58.491,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:22:59.790,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:23:01.090,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:23:02.339,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5947141647338867
2025-03-08 14:23:03.589,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08982878178358078
2025-03-08 14:23:04.889,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5356399416923523
2025-03-08 14:23:06.189,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45524054765701294
2025-03-08 14:23:07.489,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4996860921382904
2025-03-08 14:23:08.788,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38986340165138245
2025-03-08 14:23:10.088,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1317063271999359
2025-03-08 14:23:11.340,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42087987065315247
2025-03-08 14:23:12.587,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2643195688724518
2025-03-08 14:23:13.887,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9316630363464355
2025-03-08 14:23:15.187,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6116803288459778
2025-03-08 14:23:16.487,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5124750733375549
2025-03-08 14:23:17.786,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11296723783016205
2025-03-08 14:23:19.086,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08135206997394562
2025-03-08 14:23:20.342,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9546127319335938
2025-03-08 14:23:21.585,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9566423296928406
2025-03-08 14:23:22.885,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270906001329422
2025-03-08 14:23:24.185,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4759600758552551
2025-03-08 14:23:25.484,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:23:26.784,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:23:28.084,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3940744698047638
2025-03-08 14:23:29.343,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9587372541427612
2025-03-08 14:23:30.583,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1724684238433838
2025-03-08 14:23:31.883,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.141727089881897
2025-03-08 14:23:33.183,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06564199924469
2025-03-08 14:23:34.482,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3111149072647095
2025-03-08 14:23:35.782,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48330169916152954
2025-03-08 14:23:37.082,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2025-03-08 14:23:38.345,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5679821968078613
2025-03-08 14:23:39.581,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1283438205718994
2025-03-08 14:23:40.881,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3016331195831299
2025-03-08 14:23:42.181,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05536687374115
2025-03-08 14:23:43.480,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3538507223129272
2025-03-08 14:23:44.780,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6527726650238037
2025-03-08 14:23:46.080,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8428966999053955
2025-03-08 14:23:47.346,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7657203674316406
2025-03-08 14:23:48.579,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9255597591400146
2025-03-08 14:23:49.879,99.94,-0.25,64,No Fault,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8299834728240967
2025-03-08 14:23:51.179,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.616511821746826
2025-03-08 14:23:52.479,99.94,-0.25,64,No Fault,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9404438734054565
