Latitude,Longitude,Elevation (m),City,Weather_loc,Distance_km,Difference_km
-20.914,134.22119,376.22009,Davenport,Tennant creek,1136.225,0.968
-20.92242,134.21883,378.0,Davenport,Tennant creek,1137.189,0.964
-20.93132,134.21633,378.30997,Davenport,Tennant creek,1138.208,1.019
-20.95108,134.21076,382.3642,Davenport,Tennant creek,1140.471,2.263
-20.95302,134.21021,382.01013,Davenport,Tennant creek,1140.693,0.222
-20.96123,134.20789,383.00153,Davenport,Tennant creek,1141.633,0.94
-20.96695,134.20629,385.0,Davenport,Tennant creek,1142.288,0.655
-20.97435,134.20415,386.8573,Davenport,Tennant creek,1143.137,0.849
-20.98514,134.20114,388.82523,Davenport,Tennant creek,1144.372,1.235
-20.99167,134.19928,388.29062,Davenport,Tennant creek,1145.12,0.748
-21.00402,134.19578,390.92603,Davenport,Tennant creek,1146.535,1.415
-21.01002,134.19409,392.34955,Davenport,Tennant creek,1147.222,0.687
-21.0181,134.1918,392.04852,Davenport,Tennant creek,1148.148,0.926
-21.02949,134.18857,395.4277,Davenport,Tennant creek,1149.453,1.305
-21.04375,134.18452,395.69647,Davenport,Tennant creek,1151.087,1.634
-21.04392,134.18447,395.82986,Davenport,Tennant creek,1151.107,0.02
-21.05592,134.18107,397.37555,Davenport,Tennant creek,1152.482,1.375
-21.06166,134.17944,399.0,Davenport,Tennant creek,1153.14,0.658
-21.07884,134.17456,402.61847,Davenport,Tennant creek,1155.109,1.969
-21.08316,134.17333,403.0,Davenport,Tennant creek,1155.604,0.495
-21.09548,134.16984,406.0,Davenport,Tennant creek,1157.015,1.411
-21.09864,134.16895,406.84143,Davenport,Tennant creek,1157.377,0.362
-21.10817,134.16625,409.0,Davenport,Tennant creek,1158.469,1.092
-21.11894,134.1632,410.0,Davenport,Tennant creek,1159.703,1.234
-21.12606,134.16119,413.59402,Davenport,Tennant creek,1160.519,0.816
-21.14778,134.15502,415.0,Davenport,Tennant creek,1163.008,2.489
-21.14798,134.15497,415.0,Davenport,Tennant creek,1163.031,0.023
-21.14964,134.1545,416.0,Davenport,Tennant creek,1163.221,0.19
-21.15906,134.15182,417.77719,Davenport,Tennant creek,1164.3,1.079
-21.16638,134.14974,419.31625,Davenport,Tennant creek,1165.139,0.839
-21.17862,134.14627,420.66556,Davenport,Tennant creek,1166.541,1.402
-21.1848,134.14452,421.11694,Davenport,Tennant creek,1167.249,0.708
-21.1934,134.14208,424.45251,Davenport,Tennant creek,1168.234,0.985
-21.20035,134.14009,424.83533,Davenport,Tennant creek,1169.031,0.797
-21.20943,134.13752,426.60632,Davenport,Tennant creek,1170.071,1.04
-21.21749,134.13413,427.22098,Davenport,Tennant creek,1171.03,0.959
-21.2261,134.12941,428.11142,Davenport,Tennant creek,1172.102,1.072
-21.23371,134.12559,429.99606,Davenport,Tennant creek,1173.033,0.931
-21.24181,134.12063,431.42413,Davenport,Tennant creek,1174.067,1.034
-21.24766,134.11417,431.85233,Davenport,Tennant creek,1174.999,0.932
-21.25524,134.10544,433.85098,Davenport,Tennant creek,1176.234,1.235
-21.26025,134.09969,434.05502,Davenport,Tennant creek,1177.049,0.815
-21.26876,134.08993,436.0,Davenport,Tennant creek,1178.432,1.383
-21.27313,134.08492,437.0,Davenport,Tennant creek,1179.142,0.71
-21.28198,134.07477,440.59366,Davenport,Tennant creek,1180.581,1.439
-21.28473,134.07162,441.05136,Davenport,Tennant creek,1181.028,0.447
-21.29318,134.06192,442.55902,Davenport,Tennant creek,1182.402,1.374
-21.298,134.05637,442.24026,Davenport,Tennant creek,1183.187,0.785
-21.30325,134.05032,444.0,Davenport,Tennant creek,1184.043,0.856
-21.31493,134.03864,447.00958,Davenport,Tennant creek,1185.815,1.772
-21.31852,134.03516,447.29324,Davenport,Tennant creek,1186.352,0.537
-21.32293,134.03088,448.0,Davenport,Tennant creek,1187.012,0.66
-21.33215,134.02192,450.43225,Davenport,Tennant creek,1188.393,1.381
-21.34006,134.01421,452.24255,Davenport,Tennant creek,1189.579,1.186
-21.34554,134.0089,452.5415,Davenport,Tennant creek,1190.398,0.819
-21.35129,134.00329,454.59457,Davenport,Tennant creek,1191.261,0.863
-21.35767,133.99706,454.95438,Davenport,Tennant creek,1192.218,0.957
-21.36266,133.99217,455.91043,Davenport,Tennant creek,1192.968,0.75
-21.36942,133.98556,463.81754,Davenport,Tennant creek,1193.983,1.015
-21.37649,133.97862,464.66718,Davenport,Tennant creek,1195.046,1.063
-21.38271,133.97252,465.51682,Davenport,Tennant creek,1195.981,0.935
-21.38946,133.9659,466.36975,Davenport,Tennant creek,1196.996,1.015
-21.39693,133.95857,473.38474,Davenport,Tennant creek,1198.119,1.123
-21.40277,133.95286,479.00781,Davenport,Tennant creek,1198.996,0.877
-21.40983,133.9459,490.56674,Davenport,Tennant creek,1200.06,1.064
-21.41709,133.94144,489.32352,Davenport,Tennant creek,1200.987,0.927
-21.4262,133.93782,490.34192,Davenport,Tennant creek,1202.063,1.076
-21.43563,133.93408,490.89883,Davenport,Tennant creek,1203.177,1.114
-21.44208,133.9315,491.29233,Davenport,Tennant creek,1203.94,0.763
-21.45071,133.92806,494.89175,Davenport,Tennant creek,1204.96,1.02
-21.45972,133.92448,496.0116,Davenport,Tennant creek,1206.024,1.064
-21.46804,133.92119,495.13095,Davenport,Tennant creek,1207.006,0.982
-21.47602,133.91803,495.45407,Davenport,Tennant creek,1207.948,0.942
-21.48463,133.91462,496.48279,Davenport,Tennant creek,1208.965,1.017
-21.4929,133.91133,498.81372,Davenport,Tennant creek,1209.942,0.977
-21.50113,133.90752,503.0,Davenport,Tennant creek,1210.935,0.993
-21.50907,133.90287,504.17404,Davenport,Tennant creek,1211.938,1.003
-21.51669,133.89739,508.14865,Davenport,Tennant creek,1212.955,1.017
-21.5235,133.89149,511.08072,Davenport,Tennant creek,1213.926,0.971
-21.53183,133.88733,511.55734,Davenport,Tennant creek,1214.944,1.018
-21.53573,133.87858,516.0,Davenport,Tennant creek,1215.948,1.004
-21.53713,133.86944,523.14514,Davenport,Tennant creek,1216.907,0.959
-21.53869,133.86025,524.87317,Davenport,Tennant creek,1217.875,0.968
-21.54227,133.85071,531.47394,Davenport,Tennant creek,1218.94,1.065
-21.5477,133.84392,538.07471,Davenport,Tennant creek,1219.865,0.925
-21.55423,133.83738,537.0,Davenport,Tennant creek,1220.856,0.991
-21.55989,133.82947,535.11847,Davenport,Tennant creek,1221.888,1.032
-21.5653,133.82191,531.41998,Davenport,Tennant creek,1222.874,0.986
-21.57078,133.81431,527.64355,Anmatjere,Alice springs,1223.868,0.994
-21.57645,133.80462,527.91547,Anmatjere,Alice springs,1225.052,1.184
-21.57862,133.7975,522.91388,Anmatjere,Alice springs,1225.828,0.776
-21.58309,133.78626,513.36304,Anmatjere,Alice springs,1227.093,1.265
-21.58702,133.77662,511.32373,Anmatjere,Alice springs,1228.182,1.089
-21.59092,133.77148,507.74371,Anmatjere,Alice springs,1228.867,0.685
-21.59749,133.76545,507.68079,Anmatjere,Alice springs,1229.826,0.959
-21.60774,133.75603,505.70328,Anmatjere,Alice springs,1231.322,1.496
-21.6126,133.75157,507.09952,Anmatjere,Alice springs,1232.031,0.709
-21.618,133.7466,507.50116,Anmatjere,Alice springs,1232.82,0.789
-21.62534,133.74063,512.35144,Anmatjere,Alice springs,1233.841,1.021
-21.63359,133.73749,511.86652,Anmatjere,Alice springs,1234.811,0.97
-21.64191,133.74044,515.1181,Anmatjere,Alice springs,1235.782,0.971
-21.65125,133.74379,504.55344,Anmatjere,Alice springs,1236.873,1.091
-21.65897,133.74614,503.79401,Anmatjere,Alice springs,1237.762,0.889
-21.66917,133.74927,494.96896,Anmatjere,Alice springs,1238.937,1.175
-21.67676,133.75162,492.16434,Anmatjere,Alice springs,1239.812,0.875
-21.69337,133.75419,493.0,Anmatjere,Alice springs,1241.67,1.858
-21.6942,133.75427,493.10583,Anmatjere,Alice springs,1241.762,0.092
-21.70577,133.75544,493.56561,Anmatjere,Alice springs,1243.049,1.287
-21.71211,133.75502,493.22205,Anmatjere,Alice springs,1243.752,0.703
-21.72114,133.74826,492.87848,Anmatjere,Alice springs,1244.972,1.22
-21.72597,133.74307,487.45859,Anmatjere,Alice springs,1245.73,0.758
-21.73053,133.73496,482.46295,Anmatjere,Alice springs,1246.709,0.979
-21.73667,133.72393,480.0,Anmatjere,Alice springs,1248.037,1.328
-21.74006,133.71781,480.03106,Anmatjere,Alice springs,1248.773,0.736
-21.74448,133.70985,480.06212,Anmatjere,Alice springs,1249.731,0.958
-21.749,133.7017,480.09318,Anmatjere,Alice springs,1250.711,0.98
-21.75373,133.69314,480.12424,Anmatjere,Alice springs,1251.74,1.029
-21.75946,133.68599,480.1553,Anmatjere,Alice springs,1252.714,0.974
-21.76767,133.68232,480.88046,Anmatjere,Alice springs,1253.699,0.985
-21.77705,133.67909,481.60562,Anmatjere,Alice springs,1254.79,1.091
-21.78542,133.67621,482.33078,Anmatjere,Alice springs,1255.763,0.973
-21.79409,133.67321,483.05594,Anmatjere,Alice springs,1256.772,1.009
-21.80333,133.67,485.55212,Anmatjere,Alice springs,1257.848,1.076
-21.8102,133.66688,486.09079,Anmatjere,Alice springs,1258.674,0.826
-21.82091,133.65702,485.15012,Anmatjere,Alice springs,1260.238,1.564
-21.82794,133.65038,489.2417,Anmatjere,Alice springs,1261.276,1.038
-21.83241,133.64617,488.90625,Anmatjere,Alice springs,1261.935,0.659
-21.83999,133.63902,491.60803,Anmatjere,Alice springs,1263.053,1.118
-21.85876,133.62132,493.87344,Anmatjere,Alice springs,1265.822,2.769
-21.85975,133.62039,494.2027,Anmatjere,Alice springs,1265.968,0.146
-21.86025,133.61991,494.90173,Anmatjere,Alice springs,1266.042,0.074
-21.86839,133.61223,497.15128,Anmatjere,Alice springs,1267.243,1.201
-21.87344,133.60747,498.45654,Anmatjere,Alice springs,1267.988,0.745
-21.8781,133.60303,499.14185,Anmatjere,Alice springs,1268.679,0.691
-21.88521,133.59408,502.16656,Anmatjere,Alice springs,1269.894,1.215
-21.89271,133.58441,502.77457,Anmatjere,Alice springs,1271.193,1.299
-21.89652,133.57951,501.32349,Anmatjere,Alice springs,1271.852,0.659
-21.90342,133.57062,506.0,Anmatjere,Alice springs,1273.047,1.195
-21.90726,133.56566,505.90903,Anmatjere,Alice springs,1273.713,0.666
-21.91423,133.5567,506.05112,Anmatjere,Alice springs,1274.918,1.205
-21.91921,133.55027,507.67767,Anmatjere,Alice springs,1275.781,0.863
-21.92511,133.54265,509.43851,Anmatjere,Alice springs,1276.804,1.023
-21.93026,133.53602,508.98068,Anmatjere,Alice springs,1277.695,0.891
-21.93845,133.5255,512.32355,Anmatjere,Alice springs,1279.11,1.415
-21.94151,133.52154,514.56921,Anmatjere,Alice springs,1279.641,0.531
-21.94807,133.51308,515.0,Anmatjere,Alice springs,1280.777,1.136
-21.95337,133.50624,516.50574,Anmatjere,Alice springs,1281.695,0.918
-21.96006,133.49755,518.93353,Anmatjere,Alice springs,1282.859,1.164
-21.96498,133.49126,518.39429,Anmatjere,Alice springs,1283.707,0.848
-21.97144,133.48526,520.2287,Anmatjere,Alice springs,1284.653,0.946
-21.97985,133.48028,522.3562,Anmatjere,Alice springs,1285.717,1.064
-21.98852,133.47536,523.6684,Anmatjere,Alice springs,1286.803,1.086
-21.99579,133.47125,526.87531,Anmatjere,Alice springs,1287.713,0.91
-22.00418,133.46648,528.03162,Anmatjere,Alice springs,1288.765,1.052
-22.01154,133.46387,527.62854,Anmatjere,Alice springs,1289.623,0.858
-22.02151,133.46154,529.53149,Anmatjere,Alice springs,1290.753,1.13
-22.02912,133.45976,531.0,Anmatjere,Alice springs,1291.615,0.862
-22.03949,133.45733,540.34235,Anmatjere,Alice springs,1292.79,1.175
-22.04683,133.45544,540.40521,Anmatjere,Alice springs,1293.626,0.836
-22.05462,133.45067,539.2301,Anmatjere,Alice springs,1294.619,0.993
-22.06515,133.44352,539.76648,Anmatjere,Alice springs,1295.999,1.38
-22.07251,133.43854,541.0,Anmatjere,Alice springs,1296.963,0.964
-22.07856,133.43446,543.00916,Anmatjere,Alice springs,1297.754,0.791
-22.08891,133.42747,543.0,Anmatjere,Alice springs,1299.108,1.354
-22.09303,133.4249,543.27802,Anmatjere,Alice springs,1299.636,0.528
-22.10255,133.42194,547.82849,Anmatjere,Alice springs,1300.734,1.098
-22.11113,133.4201,547.56317,Anmatjere,Alice springs,1301.703,0.969
-22.11995,133.4182,550.0,Anmatjere,Alice springs,1302.699,0.996
-22.12845,133.41638,550.96582,Ti Tree,Alice springs,1303.659,0.96
-22.13579,133.41844,552.58075,Ti Tree,Alice springs,1304.499,0.84
-22.14281,133.42654,554.41602,Anmatjere,Alice springs,1305.64,1.141
-22.14927,133.43109,555.89081,Anmatjere,Alice springs,1306.496,0.856
-22.1617,133.43186,560.54553,Anmatjere,Alice springs,1307.875,1.379
-22.17016,133.43104,563.35107,Anmatjere,Alice springs,1308.816,0.941
-22.20271,133.42799,566.9762,Anmatjere,Alice springs,1312.434,3.618
-22.20356,133.4279,566.66541,Anmatjere,Alice springs,1312.529,0.095
-22.2072,133.42757,569.56195,Anmatjere,Alice springs,1312.934,0.405
-22.20781,133.4275,569.88086,Anmatjere,Alice springs,1313.002,0.068
-22.21251,133.42708,570.0,Anmatjere,Alice springs,1313.524,0.522
-22.22338,133.42625,573.99133,Anmatjere,Alice springs,1314.731,1.207
-22.23684,133.42524,573.0,Anmatjere,Alice springs,1316.225,1.494
-22.24567,133.42458,578.85321,Anmatjere,Alice springs,1317.205,0.98
-22.25966,133.42352,579.89667,Anmatjere,Alice springs,1318.758,1.553
-22.26217,133.42333,578.19214,Anmatjere,Alice springs,1319.037,0.279
-22.27076,133.42269,580.10614,Anmatjere,Alice springs,1319.99,0.953
-22.27469,133.42187,582.40802,Anmatjere,Alice springs,1320.433,0.443
-22.28872,133.41636,585.58252,Anmatjere,Alice springs,1322.087,1.654
-22.2941,133.41425,585.58417,Anmatjere,Alice springs,1322.721,0.634
-22.31235,133.40702,590.2851,Anmatjere,Alice springs,1324.875,2.154
-22.31456,133.40614,588.98492,Anmatjere,Alice springs,1325.136,0.261
-22.32181,133.40324,592.72955,Anmatjere,Alice springs,1325.993,0.857
-22.33058,133.39972,592.57666,Anmatjere,Alice springs,1327.03,1.037
-22.34508,133.39391,596.97644,Anmatjere,Alice springs,1328.744,1.714
-22.35081,133.39162,597.37317,Anmatjere,Alice springs,1329.421,0.677
-22.3604,133.38775,600.0,Anmatjere,Alice springs,1330.555,1.134
-22.36094,133.38754,599.849,Anmatjere,Alice springs,1330.619,0.064
-22.38925,133.37617,606.49304,Anmatjere,Alice springs,1333.965,3.346
-22.39247,133.37488,606.0,Anmatjere,Alice springs,1334.346,0.381
-22.395,133.37387,607.22345,Anmatjere,Alice springs,1334.645,0.299
-22.40853,133.36845,609.0,Anmatjere,Alice springs,1336.244,1.599
-22.40923,133.36817,609.80658,Anmatjere,Alice springs,1336.327,0.083
-22.41106,133.36744,609.52826,Anmatjere,Alice springs,1336.543,0.216
-22.41852,133.36447,610.6062,Anmatjere,Alice springs,1337.424,0.881
-22.43472,133.35799,613.07086,Anmatjere,Alice springs,1339.338,1.914
-22.44692,133.35314,615.69666,Anmatjere,Alice springs,1340.778,1.44
-22.44703,133.35309,615.85687,Anmatjere,Alice springs,1340.791,0.013
-22.45542,133.34975,617.57355,Anmatjere,Alice springs,1341.782,0.991
-22.46054,133.34772,617.53223,Anmatjere,Alice springs,1342.386,0.604
-22.46873,133.34446,620.02966,Anmatjere,Alice springs,1343.353,0.967
-22.47769,133.3409,624.0,Anmatjere,Alice springs,1344.411,1.058
-22.48599,133.33761,627.40356,Anmatjere,Alice springs,1345.39,0.979
-22.49455,133.33422,630.9071,Anmatjere,Alice springs,1346.4,1.01
-22.51934,133.33084,640.98181,Anmatjere,Alice springs,1349.167,2.767
-22.53039,133.32958,643.5929,Anmatjere,Alice springs,1350.397,1.23
-22.53159,133.32944,643.85327,Anmatjere,Alice springs,1350.531,0.134
-22.53839,133.32867,648.00635,Anmatjere,Alice springs,1351.288,0.757
-22.53875,133.32863,649.03827,Anmatjere,Alice springs,1351.328,0.04
-22.54741,133.32765,659.1886,Anmatjere,Alice springs,1352.292,0.964
-22.55625,133.32935,651.08484,Anmatjere,Alice springs,1353.286,0.994
-22.5655,133.33229,647.3913,Anmatjere,Alice springs,1354.354,1.068
-22.57351,133.33483,648.13177,Anmatjere,Alice springs,1355.279,0.925
-22.5824,133.33765,650.97266,Anmatjere,Alice springs,1356.305,1.026
-22.59075,133.3403,651.16425,Anmatjere,Alice springs,1357.269,0.964
-22.59942,133.34306,654.01959,Anmatjere,Alice springs,1358.27,1.001
-22.60854,133.34486,649.96558,Anmatjere,Alice springs,1359.297,1.027
-22.61733,133.34499,651.96442,Anmatjere,Alice springs,1360.27,0.973
-22.62632,133.34512,654.09369,Anmatjere,Alice springs,1361.266,0.996
-22.63517,133.34738,657.97144,Anmatjere,Alice springs,1362.273,1.007
-22.64692,133.35241,660.96777,Anmatjere,Alice springs,1363.673,1.4
-22.65387,133.35536,663.09119,Anmatjere,Alice springs,1364.5,0.827
-22.66279,133.35918,665.88922,Anmatjere,Alice springs,1365.563,1.063
-22.67049,133.36247,665.05121,Anmatjere,Alice springs,1366.48,0.917
-22.67869,133.36598,669.71411,Anmatjere,Alice springs,1367.457,0.977
-22.68611,133.36916,666.92059,Anmatjere,Alice springs,1368.341,0.884
-22.69631,133.37349,666.0,Anmatjere,Alice springs,1369.555,1.214
-22.7059,133.37758,662.15515,Anmatjere,Alice springs,1370.697,1.142
-22.71037,133.37949,661.98553,Anmatjere,Alice springs,1371.229,0.532
-22.71857,133.383,659.38867,Anmatjere,Alice springs,1372.206,0.977
-22.7299,133.38785,654.88867,Anmatjere,Alice springs,1373.556,1.35
-22.7358,133.39037,652.1936,Anmatjere,Alice springs,1374.259,0.703
-22.74601,133.39473,649.72198,Anmatjere,Alice springs,1375.475,1.216
-22.75732,133.39956,655.40387,Anmatjere,Alice springs,1376.822,1.347
-22.76248,133.40176,650.39429,Anmatjere,Alice springs,1377.436,0.614
-22.7697,133.40485,645.97668,Anmatjere,Alice springs,1378.296,0.86
-22.7776,133.40822,646.4328,Anmatjere,Alice springs,1379.237,0.941
-22.78609,133.41186,649.06714,Anmatjere,Alice springs,1380.249,1.012
-22.7952,133.41552,654.87982,Anmatjere,Alice springs,1381.326,1.077
-22.80357,133.41849,662.87946,Anmatjere,Alice springs,1382.302,0.976
-22.81081,133.42171,662.2915,Anmatjere,Alice springs,1383.169,0.867
-22.82056,133.43099,667.46255,Anmatjere,Alice springs,1384.609,1.44
-22.8248,133.4349,672.63361,Anmatjere,Alice springs,1385.227,0.618
-22.83246,133.44146,669.0,Anmatjere,Alice springs,1386.31,1.083
-22.83889,133.44699,667.79987,Anmatjere,Alice springs,1387.221,0.911
-22.84661,133.45362,664.8042,Anmatjere,Alice springs,1388.314,1.093
-22.85342,133.45946,663.57397,Anmatjere,Alice springs,1389.277,0.963
-22.86146,133.46636,658.80328,Anmatjere,Alice springs,1390.415,1.138
-22.86936,133.47314,657.59863,Anmatjere,Alice springs,1391.533,1.118
-22.88009,133.48234,653.5918,Anmatjere,Alice springs,1393.051,1.518
-22.88262,133.48452,650.84698,Anmatjere,Alice springs,1393.41,0.359
-22.90406,133.50294,645.0,Anmatjere,Alice springs,1396.445,3.035
-22.91083,133.50876,644.0,Anmatjere,Alice springs,1397.403,0.958
-22.91477,133.51214,642.80829,Anmatjere,Alice springs,1397.96,0.557
-22.9207,133.51724,639.60449,Anmatjere,Alice springs,1398.8,0.84
-22.92225,133.51858,641.05109,Anmatjere,Alice springs,1399.02,0.22
-22.92301,133.51922,640.97131,Anmatjere,Alice springs,1399.127,0.107
-22.93128,133.52633,637.7337,Anmatjere,Alice springs,1400.298,1.171
-22.93687,133.53183,640.0,Anmatjere,Alice springs,1401.136,0.838
-22.94437,133.53849,639.6825,Anmatjere,Alice springs,1402.211,1.075
-22.95078,133.54398,641.01312,Anmatjere,Alice springs,1403.117,0.906
-22.95924,133.55126,645.11945,Anmatjere,Alice springs,1404.315,1.198
-22.96731,133.55803,645.00903,Anmatjere,Alice springs,1405.447,1.132
-22.97584,133.56549,645.99347,Anmatjere,Alice springs,1406.663,1.216
-22.98062,133.56959,647.13916,Anmatjere,Alice springs,1407.339,0.676
-22.98763,133.57561,648.74438,Anmatjere,Alice springs,1408.331,0.992
-22.99449,133.58151,650.12659,Anmatjere,Alice springs,1409.302,0.971
-23.00045,133.58662,654.0,Anmatjere,Alice springs,1410.145,0.843
-23.00738,133.59258,657.62964,Anmatjere,Alice springs,1411.126,0.981
-23.01668,133.60056,660.0,Anmatjere,Alice springs,1412.441,1.315
-23.02133,133.60458,661.24182,Anmatjere,Alice springs,1413.101,0.66
-23.03098,133.61288,664.60577,Anmatjere,Alice springs,1414.467,1.366
-23.03635,133.61751,665.11627,Anmatjere,Alice springs,1415.228,0.761
-23.0446,133.6246,666.0,Anmatjere,Alice springs,1416.395,1.167
-23.05086,133.62998,669.01178,Anmatjere,Alice springs,1417.281,0.886
-23.0568,133.63508,671.8988,Anmatjere,Alice springs,1418.121,0.84
-23.06471,133.64189,672.43628,Anmatjere,Alice springs,1419.241,1.12
-23.07386,133.64974,675.54132,Anmatjere,Alice springs,1420.535,1.294
-23.08083,133.65571,677.91974,Anmatjere,Alice springs,1421.52,0.985
-23.09203,133.66531,680.01062,Anmatjere,Alice springs,1423.103,1.583
-23.09229,133.66554,679.96692,Burt Plain,Alice springs,1423.14,0.037
-23.10032,133.67241,683.27759,Burt Plain,Alice springs,1424.274,1.134
-23.10939,133.68018,682.0,Burt Plain,Alice springs,1425.556,1.282
-23.11304,133.68329,682.12756,Burt Plain,Alice springs,1426.071,0.515
